_H:	|batch	|epoch	|trial	$group_name	|phase_no	%minus_cycles	$trial_name	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]	%Voice_act_m[2:0,0]<2:2,1>	%Voice_act_m[2:1,0]
_D:	0	0	75	""	2	50	"AA_BB_B"	17.8052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.850709	0.893122	1.7604e-05	0.934	0.0715235	0.945603	0	0.967103	0.957349	0.925634	0	0.925048	0	0.0051836	0.916428	0	0.866538	0.946241	0.930257	0.8748	0.838273	0.00317134	0.885268	0.844104	0.957493	0.920273	0.921907	0.95378	0.814465	0.000167225	0.884617	7.35262e-14	0.905419	0.626675	0.945201	0.950512	0.904273	6.40509e-08	0.810026	0.0589151	0	0.949699	0.000799675	0.872632	0.783669	7.54632e-13	0.950051	0.543682	2.2129e-05	0.898914	0.008364	7.41729e-08	0.0129962	0.90488	0.827184	0.836219	0.00265619	0.940212	0.948893	0.900354	0.698552	0	0	0.0130666	0.47014	0	0.909933	0.850862	0.067089	0.93175	3.17061e-07	0.941774	0.0226448	0.000154786	0.897875	0.199342	0.676819	0.205624	0	3.14254e-14	0	1.22033e-05	0.939697	0.955736	0.949746	0.000117007	0.889399	3.74054e-06	0.839418	1.01703e-07	0.895261	0.623869	0.892493	0.907928	0.0936472	0.479816	0.900048	0.0942195	5.05143e-13	0	0.516762	0.901384	0.942264	0.889679	0.904535	0.667869	0.841417	0.879084	0.919752	0.930013	0.000295102	0.896151	0.940049	0.880321	0.271721	0.367841	0.808237	0.810277	0.864964	0.0748693	0.0520218	0.296774	0.0529611	0.734197	0.865285	0.858158	0.0659661	0.935132	0.950673	0.91838	0.835977	0.831994	0.952993	3.70311e-05	0	1.53506e-10	0	0	0.824744	0	0.00409923	0.920377	0	0	0	0	0.934169	0	8.87105e-14	0	0	0	0	0	0	0	0	0	3.99139e-05	0	6.59912e-12	2.93876e-13	0	0	0	1.67002e-05	0	0.95
_D:	0	0	76	""	2	50	"BB_T_B"	13.6057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.93246	0.834127	0.845971	0	0.921565	0.844665	0.858527	0.915705	0	0	0.0593272	0.66557	0	1.04416e-06	0	0.89404	0.887296	0	5.36005e-07	0	0.874987	0.814998	4.94211e-08	0.603326	1.42944e-05	0.738215	0.031703	0.0021999	0.279909	0.8787	0	0.535756	0.389446	0.813723	0.874157	0.893203	0.0283012	0.84454	0.867813	2.52064e-10	9.39052e-07	5.11527e-13	0.84627	0	0	0.858283	0.863544	3.44787e-09	0	0.840513	0.771372	1.6953e-09	0.450294	0.867096	0.814953	0	0.813928	0.706608	0.835976	0.0291789	0.096781	5.7357e-10	3.45262e-11	0.144411	0	0.0252344	0.889937	0.902358	0.470547	1.41616e-11	0.846216	0	7.41072e-09	3.04895e-06	2.0794e-09	0.203798	0.88648	0	0	0.817037	0	0.893073	0.872456	0.877938	0	5.20696e-05	0.846327	2.07141e-09	0	0.0893896	0.00206981	0	0.546406	0.938863	0.033001	0.872248	0.00215815	0.806046	0	0.84956	0.659093	0.166943	0.951211	0.86189	0.764455	0.921846	0.829515	0.0763794	0.0169759	0.881678	0.190222	0.926205	0.874726	0.624856	0.866425	0.575371	0.0932623	3.05915e-07	0.469715	0.88777	0.892933	0.814254	0.496546	0.0426707	0.89565	0.49671	0.637873	0.634627	2.94605e-07	0.0047359	0.192714	0.815819	2.67204e-11	4.35456e-07	0	0	4.30976e-06	1.11788e-12	6.17372e-11	0	0	0	0	0	0	4.13808e-10	0	1.6609e-14	0	0	0	0	9.2192e-13	0.659849	0.000340152	3.26924e-06	0	1.22634e-13	0	0	0.00208382	0	0	0	0	0	0.95
_D:	0	0	77	""	2	50	"T_G_B"	20.5138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0.938099	0.933122	0.96795	0.956199	0.901431	0.937593	0.934603	0.946145	0.77927	0.810471	0.953475	0.622593	0.00104521	0.0108524	0.786529	9.93812e-07	0.944028	0.908066	0.91651	0	6.08949e-05	0.930816	0.956676	0.950454	0.143818	0.852831	1.42015e-09	0.00944707	0.90975	0.818568	0.959575	9.35867e-06	0.919454	0.875129	0.96034	1.47277e-07	0.922281	0.911446	0.903158	0.924619	2.06688e-05	5.90616e-08	0.948034	0.0614796	0	2.84451e-11	0.862675	0.223124	0.915222	0.938208	0.000178212	0.945645	0.772124	0.0394166	0.964664	0.943322	0.905484	0.942517	0.947661	1.7692e-10	6.78981e-11	0.87358	0.878555	6.61549e-08	0.938966	0.128303	7.11971e-09	0.0476347	0.92916	0	0.803238	0.877661	0.848058	0.865594	0.890733	1.31013e-09	0.773302	0.951318	0.0931005	0.957391	0.0016441	2.54958e-10	0.295111	0.933233	0.000195268	0.00530865	6.34338e-08	0.850426	3.03104e-06	0.945796	0.569849	0.827917	0.955149	0.0340747	0.934574	0	0.955809	0.903033	0.792579	0.859026	0.916143	0.0482623	0.929981	0.933181	0.666023	0.922717	0.883845	0.306853	0.912434	0.000185844	0.145067	0.902759	0.898869	0.624844	0.943206	0.949303	0.906094	0.921395	0.758084	0.95954	0.935594	0.692654	0.87701	0.907805	0.748266	0.945094	0.95956	0.892748	0.000514521	0.760511	0.880859	0.945293	0.68891	0	0	0	0.813251	0	0	0	0.930471	0.0983928	0.949022	0	0	0	0	0	0.0272758	0	0	0	0	0	0	0	0	0	0	0	9.33065e-10	0.947779	0	0	2.1729e-13	0	0	0.95
_D:	0	0	78	""	2	50	"G_H_A"	10.3083	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625398	0.892184	0.926107	0	0.876464	0.0693348	2.6632e-14	0	0.868726	3.90723e-07	0.707214	0.605708	0.64467	0.802021	0.907628	0	4.75902e-06	0.0706864	0.053153	1.35998e-10	0.000127884	0	0.872324	0.816112	0.899572	0.927336	0.644179	5.82014e-08	0.914844	1.72073e-05	4.11711e-05	0.880798	0.680692	0.529771	0.643002	0.734846	0.924123	0	0	0.818642	0	0.00101835	0.92526	0	0	0.00307248	3.55391e-05	8.061e-05	0.834419	5.23008e-08	0.083794	0	0.82339	0.916136	0.790505	0.94738	0.0382207	0	0.904165	4.07066e-06	4.92512e-08	0.0221202	0	1.99993e-05	0.897499	0.865497	0.0343918	0	1.80649e-06	0	0	0.0876563	0.643341	0.928648	0.816724	0.860827	0.951357	0.00807486	0.000211015	0.891124	0.0536497	0.277332	0.826795	0.352846	0	0.822976	0.00163247	0	0	0.657151	0.852094	0	0.812543	0	0.932945	0	0.789133	0.858408	0	0.744616	0.0711867	0.890802	0.913861	0.641239	3.35522e-06	0.918464	0.810223	0.858616	0.72162	0.184432	0.750986	0.0593186	0.798668	0.479705	0.047582	0.71569	0.0747463	0.0715857	0.107633	0.880861	0.083788	0.25531	0.654607	0.156848	0.0518555	0.796752	0.86618	0.743061	0.443973	0.713527	0.692844	0.0822939	0.63467	0	0.000112658	3.77303e-14	0	3.21116e-05	0	0	4.85836e-10	0	0	0	0.046136	3.24037e-13	0	0	0.00677181	4.3588e-13	0	0	5.90733e-09	3.6053e-11	0	0	9.68765e-05	0.00417147	0	2.33273e-09	0	0.934312	0.0386254	5.18892e-13	0	0	0.95	0
_D:	0	0	79	""	2	50	"H_I_A"	11.114	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840445	0	0.883994	0.711932	3.4687e-06	0.920889	0.87517	0.339103	0.908516	0.292997	0.0675278	0.437022	0.69874	2.91447e-12	0.854343	0	0	0.339868	0.953378	0.844402	0	0	0.944023	0	0.303494	0.925193	0.912226	0.0563335	0.835651	0	0.384203	0.844518	0.923995	0.272587	0.513549	0.90318	0.928625	0	0.8765	0.947212	9.18855e-12	0.914316	0.804144	8.51187e-07	0.000589186	8.78579e-10	0.892876	0.722668	0.913611	0.00895978	4.41658e-11	0	2.23771e-11	0.94691	4.63295e-10	0.907066	0.854913	1.32101e-11	0.888333	0.839185	0.000434011	0.766611	1.96884e-13	0.0278417	3.98944e-05	0.867274	0.0529344	1.06211e-12	0	0.605106	0.676252	0.644712	6.03077e-10	0.224737	0.82607	0.909482	8.90984e-05	0.0404746	1.29171e-11	0.731534	1.16576e-10	0.820206	0.00839021	0.867542	0.000603378	2.04081e-05	0.888828	0.044734	0.000832196	0	0.910295	0.874066	0.0130824	0.941167	0.849216	0.00122751	6.24924e-09	0.929615	0.00715518	0.926661	0.623709	0.000421459	0.804015	0.00112179	0.779305	0.000407786	0.840583	0.572508	0.901657	0.725823	0.836584	0.872853	0.00325191	0.00318059	0.795526	0.181197	0.75087	0.106004	0.595692	0.530716	0.611185	0.625397	0.63037	0.240267	0.79469	0.757339	0.758191	0.651038	0.781805	0.617438	0.0657879	0.506823	0.0088221	9.45458e-14	0	0	0	2.72901e-12	0.000160488	0	0	0	0	2.61631e-10	0	0	0.403339	0	0	0	0	0	1.03853e-05	0	0	0	0.403513	0.000274265	2.40265e-12	0	6.36523e-12	0	0.403228	0	4.43533e-10	0	0.95	0
_D:	0	0	80	""	2	50	"I_C_A"	10.9349	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0692163	0	2.94317e-12	3.95638e-08	0	0	0.00486602	0.860691	0.0074328	0.582256	0.849642	0.946316	5.857e-07	0.83965	0.00956429	0	0	0.851671	0.422921	0.597571	0	0	0.753888	0.835267	0.66992	0.00022822	0.838462	0.558509	0.775382	0.491633	0.911978	0.798023	0.642204	0.000143928	0.00881678	0	0.87407	0	0.665113	0.864698	0	0.83343	0.952145	0	0.0406402	5.76333e-10	0.843967	0.889439	0.896045	0.206825	0	0.860089	0.913409	0.939065	4.41665e-05	0.000353641	0	3.27641e-07	0.907844	0.0627806	0	0.000128274	0.035962	0.254226	0.667912	0.876711	0.00727098	0	9.25608e-11	0.590884	0	0.925354	0.000298018	0.925989	1.83409e-05	0.278069	0.721592	3.76592e-05	0.32669	0.934336	7.57825e-05	0.656833	0.942025	0	0.896003	0	0.00571318	0.849577	0	0	0.956241	0.624384	0.860402	0.750271	0.920414	0	8.12867e-05	0.814004	0.0443351	0.00577749	0.204426	0.656726	0.00850088	0.755708	0.073612	0.334132	0.546686	0.782305	0.777218	0.896797	0.62313	0.280428	0.00876787	0.776999	0.569789	0.475424	0.764378	0.76688	0.731989	0.850539	0.559212	0.0384876	0.0110129	0.586966	0.516927	0.00268572	0.856433	0.28881	4.93515e-05	4.80896e-05	0.888964	0.65864	0.453862	0	0.0576676	0	0	3.17853e-10	0	0	0	0	0	0	0.972348	1.01316e-10	0.000225902	1.93772e-05	4.45543e-07	0	0	1.44126e-15	0	0	0	0	0	0	0	0	0.0547469	0	3.08245e-13	0	0	6.60086e-10	0.95	0
_D:	0	0	81	""	2	50	"C_Y_B"	16.6284	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958085	0.961675	0.0242427	0.000617291	0	0.912286	0.915851	0.965242	0.954857	0.940846	0.0202481	0.93964	0.0970957	0.811	0.870274	0	0.886771	0.909283	0.00200423	0.935869	0.364877	5.73939e-12	0.931271	0.787265	0.719844	0.890537	0.812517	0.958172	2.62667e-08	0.00119563	0.9488	0.896325	0.604312	1.2759e-05	0.00229263	0.858528	0.0383358	0.894539	0.62828	0.000247	9.39298e-12	0.74338	0.89426	0.757525	0.00378057	0.34193	3.39176e-09	0.956085	0.903513	0.899246	0.896008	0.888152	0.947609	0.931774	0.82917	0	0.00179569	6.76185e-09	0.939614	0.947976	0.0888518	0.0114455	1.61944e-12	0.000111604	0.000183519	0.802577	7.32511e-12	0.711993	0.85618	0.470704	1.20881e-10	0.00257311	1.62804e-05	0.688527	0.940437	0.913308	0.881436	0.920306	0.882551	0.952328	6.41168e-05	0	0.950509	0.966366	0.942728	0.596753	0.918711	0.883553	6.48517e-06	2.21303e-12	0.964332	0.940256	0.956587	0.653743	0.0823279	0.000460003	8.31916e-05	8.25895e-07	1.77498e-09	2.17628e-05	0.823295	0.875393	0.865598	0.865546	0.0241311	0.0662732	0.794274	0.861061	0.84564	0.922531	0.838208	0.000166184	0.635809	0.918971	0.779577	0.858975	0.404891	0.894103	0.0329324	0.928829	0.642258	0.887661	0.513596	0.882675	0.649145	0.00303958	0.0660728	0.813262	0.855426	0.848833	0.00245415	0.783616	0.903997	0	0	0	0	0	0	0	0	0	0	0	0.981198	0	0.983929	1.08256e-09	0	2.38047e-12	0	8.56882e-15	0	0	0	0	5.08039e-10	1.69711e-14	1.69593e-12	0	0	0	1.43215e-10	0	0.98488	0	0	0.95
_D:	0	0	82	""	2	50	"Y_Z_B"	15.1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.489192	0.764855	0.951105	0.761737	4.78296e-05	0.956456	0.179529	0.916551	0.92887	0.921516	0.521626	0.736387	0.202436	0.679908	0.891937	0	0.951578	0.945917	0.736154	0.598731	3.54621e-10	0.755915	0.878853	0.844816	0.040344	0.912928	0.862824	0.937522	0.921594	0.854684	0.939648	2.47471e-05	0.891262	0.40094	0.92982	0.36129	0.911359	2.83318e-07	0.315905	0.897976	0.732752	0.797432	0.912645	0.8708	3.61345e-11	0	0.042842	7.09408e-07	0.836385	0.904938	0.199304	2.55875e-07	0.931178	0.898757	0.935534	0.423218	0.740941	0.853175	3.27268e-07	0.508538	0.925064	0.101488	0.0378804	0.0498153	0.933055	0.00893078	1.63357e-09	0.845328	0.934452	0.873815	0	0.118	0.214287	0.463862	0.942166	0.371212	0.910972	8.56333e-11	0.000361676	1.35257e-05	0.540693	9.69438e-07	0.740646	0.0367636	0.910714	0.0257709	0.923129	0.809599	0.000102271	0.802295	0.818873	0.728963	0.0244088	0.670627	0.00198102	0	0.781714	0.945907	0.921249	0.0207452	0.731352	0.839427	0.883394	0.0755419	0.900011	0.768707	0.866099	0.0316009	0.578747	0.696211	0.041329	0.894239	0.886777	0.773164	0.713162	0.0637532	0.792559	0.87206	0.224545	0.20741	0.00695784	0.0800318	0.0770946	0.780921	0.890558	0.90267	0.728435	0.927216	0.744329	0.781404	0.882905	0.764461	0.858432	0	0	0	0.402353	0	1.1535e-14	0	0	0	4.14554e-11	0.40231	0	0	0	0.40273	0	0	0.410033	0	0	0	7.4763e-12	0	0	0	0	2.35089e-13	0	0	0	0	0.845866	0	0	0.95
_D:	0	0	83	""	2	50	"Z_EE_B"	15.6559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.840882	0.922142	7.61539e-08	0.762016	0	0.0254395	0.821998	0.948934	0.948995	0.950284	3.1591e-06	0.0112939	0.958097	0.00421769	0.873796	0	0.00122812	0.930235	0.117911	0.919885	0	0.938807	0.939292	6.69792e-08	0.421455	0.929263	0.941155	0.931003	0.00189568	0.000125597	0.870508	0.914168	0.90156	0.901273	0.957768	0.916199	0.000472156	0.9436	0.95015	0.765957	0.00478797	0.906683	5.17938e-07	0.000317573	0	0.929462	0.164219	0.94014	0.920533	4.19821e-05	0	0.917851	0.935063	0.82403	0.902604	0.916231	8.88759e-12	0.000284345	0.913555	0.931908	0.82841	0.00265805	3.67228e-08	0	0.928881	0	0.798101	1.3626e-05	0.00856266	0.0023352	0.727368	0.880444	0.779502	0.889158	0.960945	0.942861	6.71156e-08	0.0914349	3.8626e-08	0.924732	0.740902	5.4472e-09	0.961452	0.966785	0.896745	0.000399512	6.80407e-05	1.70593e-05	0.0293179	3.14209e-12	0.942664	3.77999e-11	0.823796	0.933908	0.857805	0.861771	0.725963	0.952816	0	0.753037	0.0119028	0.685256	0.892223	0.430674	0.0674876	0.899402	0.807533	0.910791	0.90597	0.828188	0.919763	0.323346	0.0419796	0.669325	0.00619478	0.877072	0.0611107	0.814355	0.741625	0.699123	0.71097	0.927705	0.910775	0.65179	0.917708	0.131729	0.615267	0.842224	0.936595	0.0590629	0.791813	0.858913	0.813869	0	0	0	0	0	0.0162243	0	0	0	6.82249e-12	0	2.06618e-15	3.54516e-10	0.975006	0	0	0	0	0	0.981467	0	0	0	0	0	4.93939e-15	0	0	0.000104614	0	0.977193	0	5.80637e-11	0	0.95
_D:	0	0	84	""	2	50	"EE_FF_B"	15.8101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.758983	0.00276064	0.934164	0.874356	0.469779	0.918573	0.910532	0.894889	0.687093	0.890871	1.03338e-11	0.755138	0.395102	7.10216e-06	0.00354873	0.350408	0.946546	0.761608	0.0193243	0.00178169	0.0404856	0.938572	0.923645	1.3377e-06	0.000302242	0.0103134	0.331485	0.811399	0.794208	0.0719593	0.848026	0.578889	0.00173512	0.764279	0.00802499	0.768927	0.0143255	0.869919	0.711698	0.652539	0.930814	0.659693	0.586345	0.91894	3.35998e-11	0.000445474	5.40517e-08	0.864093	0	1.12189e-06	0.0703522	2.0487e-11	0.000346908	0.00173144	0.951887	0.891318	0.751822	4.76697e-08	4.31914e-06	0.913952	0.734854	0.00187124	0.8771	0.0596182	0.869946	0	2.09328e-10	0.948788	0.946931	0.000557138	0.428285	0.905798	0.667824	0.950822	3.53936e-05	0.925953	0.842021	0.757692	0	0.851752	0.527982	0.866382	0.856183	0.777422	0.940089	0.00793263	0.944565	0.881327	0.0572481	0.912908	0.847959	0.0719657	0.774924	0.681098	0.941277	0.768408	0.0431641	0.870201	0.68298	0.921603	0.767216	0.0676878	0.807604	0.791012	0.638543	0.732974	0.830282	0.650733	0.871519	0.0350308	0.0756456	0.878811	0.898104	0.706749	0.00571261	0.679293	0.915733	0.841923	0.0326652	0.905346	0.848862	0.801892	0.898464	0.330934	0.864234	0.938411	0.746134	0.888457	0.0450773	0.156134	0.882956	0.929632	0.54342	0	0.386984	0	0	0	0	6.1165e-10	0	0	0.00120417	0	0	0.396853	0	1.18823e-11	0	6.92935e-12	0	0.395649	0	0	0.000607351	0	0	0	0.396815	0.395531	0	0	0	0.00381427	1.11676e-10	0	0	0.95
_D:	0	0	85	""	2	50	"FF_D_B"	10.9448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.0105758	0.88838	0.913918	0.727131	0.689932	0.832728	0	0.717778	0.900817	0.775898	0.474775	0.824556	0.0742625	0.417488	0.819403	0	0.923882	0.714545	0.770798	0	0	0.697982	0.930381	0.87545	0.182204	0.902126	0	0.00217294	0.599882	8.33976e-10	0.678154	1.62609e-06	0.00401391	0.005954	0.879322	0.820773	0.895667	0.888316	0.753614	0.825281	3.84722e-07	2.23727e-09	0.924253	0.82638	0	0	0.30061	0.00580925	4.37006e-08	3.28163e-10	0.729954	0	0.0027123	0.899782	0.909647	0.000606378	0.00160549	0.887464	0.000411341	1.74745e-05	0	0.873632	0.000617506	0	0.793118	0	3.52223e-10	0.893574	0.913184	0	0.583252	0.76143	0.00410448	0.790065	0.2971	0.0407585	0.769498	0.713757	0	0.892675	0.613616	0	0.80609	0.430695	3.79911e-08	1.37459e-11	0.890456	0.405986	2.71268e-07	0.588404	0.23989	0.859346	0.332983	0	0.046615	0	0.496744	0.781265	0.692419	0	0.857898	0.728004	0.0223917	0.844867	0.657088	0.837096	0.0454762	0.583748	0.822321	0.011849	0.660843	0.563323	0.86875	0.0288533	0.746209	0.865803	0.440366	0.583135	0.865931	0.498986	0.845216	0.851542	0.261312	0.0384839	0.612531	0.860113	0.561029	0.00400237	0.509289	0.0274139	0.0619318	0.704034	0.182938	1.13246e-12	6.72875e-14	0	0.402271	0	0.0419528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.09157e-11	0	0	0	0	0	0	7.37395e-05	0.400876	2.69291e-05	0	0.00311079	0	0	0.95
