_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]
_D:	0	0	12	"J_K"	""	2	50	7.80489	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958591	0.787515	0.851228	0.877802	0.934836	0.958204	0.94552	0.00293473	0.940626	0.894043	0.712804	0.921976	0.0196061	0	0	0.865948	0.000170117	0.959916	0.252943	0.96596	0.503158	0.000384226	0.945332	0.505233	0.913303	0.644631	0.626412	0.858933	0	0.953819	2.31806e-06	0.95737	0.96569	0.000134028	0.863753	0.908714	0.770377	0.960461	0.934278	4.81664e-05	0.861601	0.893081	0.894639	0.494268	1.70892e-10	0.0455096	2.51519e-10	0	0.765581	2.33537e-06	0.946363	0.728374	3.00624e-08	0.956333	0.913082	0.894875	0.907142	0.628287	7.23372e-08	0.954095	1.658e-09	2.36665e-09	2.57834e-09	0.0404625	0.350215	2.87835e-11	9.82667e-05	0.00834946	0.939066	0.952418	0.945984	0.433449	0.93572	0.00621364	0.943187	3.939e-11	0.900185	0.95348	0.0104124	0.962322	0.648926	0	1.28225e-06	0.957484	0.923562	0.663626	0.938012	0.805172	0.961836	0.958206	0.889891	0.955766	0.613129	0.00138177	0.956519	2.29594e-10	0.951685	0.000590702	0.886609	0.865375	0.409182	0.583017	0.408994	0.583005	0.583199	0.582512	0.583136	0.583	0.582314	0.408786	0.583373	0.580485	0.579655	0.581433	0.582795	0.583517	0.582186	0.58236	0.58328	0.407463	0.582289	0.409025	0.582219	0.58385	0.581887	0.408568	0.408218	0.583364	0.5823	0.583299	0.40851	0.583107	0.408364	0	0	0.814232	0	3.16523e-10	0	6.82065e-06	9.73168e-14	0	0	0	0.2459	0	0	0	0	0	0	0	0	0.928247	0	0	0	0.00221662	0	0	0	0	0	0.0900853	0.0663427	0.79283
_D:	0	0	13	"K_L"	""	2	50	0.355306	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.795987	0.839381	0	0.896053	0.949627	0	0	0	0.914771	0.935243	0.761477	0	0.870564	7.30186e-06	0	0.825563	0.267303	0.0122621	0	0.882426	0.000794103	8.31842e-08	0	0.945901	0	0.945539	0.93097	0.933427	0.70204	6.63702e-07	0.887851	0	1.33457e-08	0.757076	0	0.867942	0	0.85984	0.00595264	3.50155e-07	2.82417e-09	0	0.0754102	0.95598	0.955747	0.855764	0.0107483	0.535925	0.946219	0	0.517215	0.141939	0.941755	0.787499	0.846457	0.00153199	0.955764	0.000724267	0.764656	0.868772	3.24354e-07	0.890298	0.0236416	0.934831	3.47583e-14	0.0131727	0.879044	0	0.0847628	0.805899	0.898646	7.20709e-12	0.921848	0	0.823082	0.0120452	0.656404	0.000226206	0.000110172	0	8.70189e-08	0.912486	0	3.48877e-09	0	0.00134275	4.56013e-05	0.242715	0.142513	1.53851e-10	0	0.910127	0.0282448	0	0.922148	0.934372	0.687395	0	0.866281	0.405942	0.405678	0.407846	0.402718	0.403296	0.407652	0.406806	0.403492	0.406675	0.408023	0.406315	0.403924	0.403807	0.406159	0.403423	0.406527	0.404624	0.40628	0.407452	0.404902	0.404869	0.40793	0.403116	0.405636	0.405819	0.405535	0.405516	0.405157	0.407144	0.406819	0.407686	0.406816	0.407114	0	0	0	0	0	0	1.31979e-10	5.65033e-11	0	1.7051e-05	0	0.000117942	0	0.0397825	6.86096e-12	0	0.00227538	0	0	0	0	0	0	0.869835	1.6768e-11	0	0	0.0840903	3.02067e-12	0	0	0.00095312	3.29832e-10
_D:	0	0	14	"L_D"	""	2	50	0.352363	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83061	0.0031222	0.947988	0.724596	0.928121	0.000696081	5.05093e-10	0.000820556	0.000512853	0.892591	0.776672	0.697046	0.938548	0.951226	0.941465	7.43782e-06	0.931183	0.000210726	0.63818	0.914536	0.958403	0.0128724	0.933791	0.0677375	0.872877	0	9.09319e-08	0.912361	0.907926	0.380058	0.900078	0.00186053	0.898948	0.799989	0.867792	9.83723e-11	0.000673235	0	0.593275	0.93693	8.4499e-06	0.891642	0.945361	0.824716	0.861728	1.8738e-07	0.62052	0.944831	0.905156	0	5.50488e-08	0.90259	0.878188	3.0127e-06	0.732383	0.949849	0	0.849754	0.82879	0.95513	0.89631	0.925919	0	0.93785	0	0.93404	0	0.94108	3.19378e-07	0.883339	0	0.93671	0	0	0.940885	0	7.39997e-12	0.029613	0	0.739554	3.56391e-14	0	0	2.04507e-07	0.00179636	4.63528e-08	0.956259	0.9686	0.81427	0.918759	0.0143877	0.0182309	0.92943	0.00145819	0	0.550348	1.14113e-07	0.901917	0.936163	0.000222214	0.40786	0.407416	0.408963	0.406398	0.407433	0.408404	0.407266	0.405539	0.407392	0.408305	0.406684	0.406751	0.407422	0.407004	0.407338	0.407875	0.398924	0.40697	0.407921	0.405392	0.406857	0.408461	0.407058	0.407642	0.406537	0.406692	0.40815	0.40732	0.407781	0.407118	0.406677	0.407331	0.406779	0.00346276	0	0	0.0072431	3.10827e-10	0	0.880763	0	0	1.15179e-09	0	0	6.05526e-13	0	0	0	1.24125e-11	0.00686638	0	0	0	0	2.5493e-10	0	0	0.917682	0	0	0	0	0	0.00453624	0
_D:	0	0	15	"D_E"	""	2	50	10.6409	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546986	0	0	0	0.0906291	0	0	0	0.78834	0	0	1.34451e-11	0.863184	0	0.907769	0	0.884137	0	0	0	8.75142e-10	0.000679586	0.835662	0	0	0.834221	8.47522e-12	0	0	0.776684	0	0	0.843712	0	0	0.48696	0	0.821537	2.41991e-12	0.877058	0.84835	0.877145	0	0.702468	0.361844	5.07641e-06	0.703867	0	0	0.884599	0.151559	0.860505	0	0	0.864795	0	0	3.40974e-06	0.709926	0.853343	0.885916	0	0.910189	0.894431	0.018085	0.744971	0	4.46528e-13	0	0.83758	0.655972	0.722826	0.0333658	0.791166	0	0	0	0.891081	0	0.793135	0	0.895468	0.845895	0.907557	0	0	0	0.71745	0	0	0	0.618433	0	0	0.8993	0	0	0	0	0.77456	0.580925	0.575253	0.579136	0.578718	0.574344	0.571422	0.574532	0.578924	0.579207	0.574206	0.58008	0.575228	0.576692	0.576916	0.575214	0.570434	0.564969	0.57685	0.577023	0.578377	0.577772	0.579287	0.574063	0.579858	0.575107	0.574197	0.579519	0.579675	0.577445	0.579048	0.578127	0.575385	0.578951	4.61392e-09	1.09536e-11	0	6.36535e-14	0	0	0	0	1.40946e-12	7.38581e-10	0	0	0	0	0	0	0	1.77963e-08	0	0	0	0	0	0	0	1.00921e-06	0	0	0	0	0	1.86109e-11	0
_D:	0	0	16	"E_F"	""	2	50	10.7256	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854958	0.899944	0	0	0.77633	0.803026	7.20876e-10	0.837772	0.00284167	0	0	0.902746	0.904667	0	0	0	0.65106	0.711499	0.619931	0.678428	0	0.0809516	0	0.851286	0.379407	0.811596	0.912238	0.761232	0.871539	0.47261	0.910257	0	0.845309	0	7.77328e-14	0	0	0.795511	0	0	0	0.543942	0.89814	0	2.02627e-11	0.0658863	0.910413	0	0	0	0	0	0.858729	0.0143952	0	0	0	0	0	1.4454e-12	0.910367	0	0	2.77859e-06	0.842958	0.890248	0.00905996	0	0	0	0	0	0.846557	5.32529e-05	0.854279	0.0133366	0	0	0.912309	0.808128	0.825763	0.848591	0.733512	0	0	0.00135555	0	1.62739e-09	8.57664e-10	3.1555e-09	0.879321	0	0	0	0	1.60524e-11	0.830297	2.0404e-10	0.578299	0.5828	0.581383	0.576223	0.577552	0.578089	0.582182	0.577873	0.578243	0.578724	0.582658	0.567271	0.578204	0.577035	0.583142	0.578808	0.569264	0.578466	0.578383	0.583556	0.578077	0.579143	0.577629	0.579296	0.578213	0.579341	0.577552	0.579021	0.584096	0.57801	0.584476	0.580152	0.58077	0	7.08796e-10	0	0	0.0402684	0.00607904	0	4.58701e-05	0	5.24867e-12	0	0.000260598	0.0155593	0	1.20813e-09	0.0374638	0	0	0	0	5.12599e-10	0.00247895	0.000405191	0	3.13626e-09	0	0	1.63782e-12	0	0	2.56806e-09	0	4.67486e-10
_D:	0	0	17	"F_C"	""	2	50	0.351358	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7558	0.852911	0.863606	0.752542	0	0.877901	0.860224	0.839172	0.885734	0.876095	0	0.81398	0	0.00841888	0.241043	0.378987	0.354502	0.785704	0.88836	0	2.54348e-05	0.905869	5.12186e-09	0	0	0.912847	0.730273	0.893642	0	0	0.860933	0.232437	0	1.30853e-05	0.900029	0	0	0	0	0.850605	0.857432	0	0.234087	0.733859	0.898225	0.719906	5.14331e-13	0.665555	0.885646	0.880579	0.0625587	4.82865e-08	6.82669e-11	0	0.512246	0.907217	0.731506	0	0	0.681638	0.569465	0.0592489	0.00375641	0.910295	0.88759	4.66923e-10	0	0	0	0	0	0	0	0.893079	1.89157e-12	0	0.602519	0.72308	0.908996	0.916972	0.905109	0	0.766447	0	5.55703e-12	0.849187	0	0.27608	0	4.34689e-12	6.53872e-16	0.347579	0	0	0	1.60909e-10	0.014323	0	0.38348	0	0.405709	0.40093	0.407245	0.404524	0.406444	0.402882	0.406267	0.404375	0.405539	0.407412	0.405751	0.403434	0.403366	0.402388	0.406086	0.404944	0.401446	0.405895	0.406561	0.403192	0.402537	0.407107	0.401232	0.401701	0.401824	0.405278	0.406441	0.405893	0.403234	0.405574	0.404463	0.406403	0.406404	0	0	0	1.74449e-09	0	0.000190581	0	0	8.66219e-08	3.11071e-10	1.32829e-07	0	0	0.248821	0	0	0	9.15863e-13	0	0	0	0	0.0313203	0	0.0993547	0	0	0	0	0.000115723	3.57964e-14	0	2.0021e-09
_D:	0	0	18	"C_Y"	""	2	50	0.351215	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896958	0	0.965412	0	0	0.950935	0.898229	0.578284	0.891768	0.965031	0.96694	0.938047	0.931792	0	0	0.954965	0.965588	0	0.100737	0.924267	0.100024	0.640191	0.562902	4.29811e-12	1.19354e-07	0.742841	0.699171	0.849944	0.929972	0.850406	4.94216e-14	7.15497e-05	0.917627	0.95492	0.827814	0.873071	0	0.904322	0.0166535	4.06698e-05	0.960366	0.248121	0	0.907741	0	0.851226	0.933342	0.873068	0	0.961613	0	0.782188	0.754202	0	0.913866	0.940729	0	0.966482	0.000133986	0.568845	3.17826e-06	0.476728	0.95109	8.39164e-07	0	0.00747474	0	0.945556	0	8.97971e-09	0.972071	0.946013	0	0	0	0.0852588	0.941606	0.763471	0.922671	0.789624	0.953279	0.00226394	0.924573	0.865285	8.894e-07	0.0156172	0.810953	0.877929	0.0111027	0	0.000571775	0.838458	0.925317	0.892842	0	0.922599	0.923595	0	0.947124	0	0.408047	0.407095	0.409126	0.408036	0.408038	0.407394	0.406481	0.405538	0.407579	0.40788	0.407538	0.404325	0.406798	0.405568	0.406972	0.406492	0.405395	0.406946	0.408035	0.407	0.405918	0.40832	0.40335	0.407037	0.407366	0.407594	0.40807	0.407246	0.406203	0.4066	0.407268	0.405782	0.407258	3.2303e-12	0	0	0	1.28636e-09	0	0	0	0	0	0	0.00657436	0	1.18819e-11	1.97009e-10	3.85136e-14	0.971645	0	0.964623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	0	0	19	"Y_Z"	""	2	50	10.8876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.942439	0	0.94483	1.94375e-10	0.964628	3.70014e-07	2.63937e-07	0	0.967983	0.899562	0.979682	0.97188	0.786846	0.898083	0.975716	0.903564	0.938676	0.938976	0.469762	0.971699	0.961881	0.96025	0.911542	0.876552	0.967096	0.914131	0.951177	0.0921352	0.979052	0.942772	0.92441	0.962095	0.69569	0.9406	0.97652	0	0.911657	2.61949e-14	0.884187	0.962368	0.966742	0.942442	0.937631	0.069939	0.915709	0.877084	0.942315	0.688148	0.92856	0.071936	0.956325	0.0289235	0.0580328	7.61613e-07	0.957585	0.911631	0.969682	0.00666724	0.020702	0.902594	0.957724	0.704418	0.000249918	0.978818	0.91823	0.134523	3.12955e-08	0.974338	0.890544	2.93959e-06	0.0409896	0.890471	0.893751	0.947662	0.981119	4.53614e-09	0.827959	0.953889	0.953836	0.00425589	0.102988	0.955503	0.925491	0.00192727	0.924767	0.919762	0.969331	0.97406	0.579713	0.950117	0.937774	3.45261e-06	0.975975	0.885004	0	0.973622	0.975842	0.827303	0.922237	0.947537	0.584236	0.583269	0.585299	0.583235	0.583469	0.584286	0.58392	0.582489	0.583977	0.584762	0.583504	0.582885	0.582098	0.582261	0.582319	0.583873	0.579895	0.583159	0.584228	0.581319	0.582017	0.584652	0.582186	0.584074	0.58275	0.583777	0.583397	0.583713	0.583901	0.583758	0.584187	0.583117	0.583254	0	0	0	0.889256	0	0	0	0	1.07221e-09	7.32431e-05	0	0	0	0	0	0	1.13754e-05	5.09072e-05	1.01912e-06	0.924491	0	0.905177	6.31255e-05	0	0	0.8425	0	0	0	0.909781	0	0	6.34984e-10
_D:	0	0	20	"Z_C"	""	2	50	0.349407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.300294	0	5.3374e-08	6.31436e-07	0.853622	0.74216	0	3.0391e-06	0.368249	0.0840742	0.932039	1.01681e-07	0.316858	0	0.862511	0.953523	0	0.835844	0.912262	1.27089e-07	0.95686	3.86421e-05	0.845373	0.000457732	0.00206985	0.904235	0.953568	0.923039	3.75412e-05	0.885653	0.931174	0.916271	0.0800484	0.93528	0.796268	0.873015	0.828063	0	0.943061	0	0.809597	0.00070375	0.0619153	0	3.84503e-11	0	0.961751	0	0.00089656	0	0.25707	0.63239	0.401821	0.83546	0.880136	0.000370589	0.857568	0	0.941603	0.0152608	0.904409	0.929462	2.82853e-13	0.888368	0.927865	0	0.956588	0.909983	0	0.924745	0.0200365	0.152611	0.74469	0.752085	0.55183	0.922204	0.795342	0.965747	0.931895	0.950658	0	0.879035	0.811076	0.94182	8.44355e-09	0.290009	0.912863	0.742419	0.924648	0.803803	0.928387	0	0.890672	5.86894e-06	0.938132	0.91594	0.00232797	0.85506	0	0.407592	0.406048	0.408893	0.40878	0.407666	0.407135	0.406131	0.404103	0.406776	0.407806	0.407014	0.405487	0.40518	0.406217	0.40623	0.407359	0.402727	0.406691	0.406961	0.40565	0.406907	0.408294	0.404997	0.407101	0.407526	0.40822	0.406986	0.405705	0.407213	0.406146	0.407199	0.408008	0.40637	1.21276e-06	0	2.01196e-09	1.76099e-05	0.949557	0.0744327	0	2.02316e-10	5.48361e-10	0	0	0.000451335	0	0	3.63734e-11	0	0.853015	2.53474e-10	1.02593e-09	0	0	0	7.78312e-11	0	0	1.12311e-10	0	0	0	0	0	0	0
_D:	0	0	21	"C_Y"	""	2	50	0.350566	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.897867	0	0.965622	0	0	0.951081	0.898038	0.574979	0.892693	0.965285	0.967141	0.938329	0.932372	0	0	0.955295	0.965819	0	0.120315	0.924685	0.141515	0.638761	0.578626	4.99588e-12	1.29968e-07	0.745554	0.701402	0.84888	0.930794	0.851891	1.1136e-13	8.01515e-05	0.917417	0.95531	0.827257	0.876028	0	0.905296	0.017939	4.97594e-05	0.960581	0.247995	0	0.909136	0	0.851584	0.934029	0.875366	0	0.961841	0	0.782866	0.761745	0	0.915361	0.941135	0	0.96672	0.000151593	0.560601	3.37652e-06	0.511302	0.951629	1.22001e-06	0	0.00785943	0	0.945796	0	4.08698e-08	0.972257	0.946313	0	0	0	0.0803873	0.941661	0.767914	0.923289	0.789939	0.953414	0.00223866	0.92573	0.867033	7.96624e-07	0.0143876	0.812085	0.879214	0.0127019	0	0.000514471	0.837947	0.926129	0.894816	0	0.922765	0.924013	0	0.947333	0	0.407775	0.406714	0.409221	0.407762	0.407756	0.40703	0.405974	0.404886	0.407252	0.407572	0.407207	0.403504	0.406372	0.404928	0.406546	0.405994	0.40477	0.406503	0.407753	0.406606	0.405307	0.408061	0.40229	0.406619	0.407914	0.407908	0.407815	0.406892	0.405664	0.406162	0.406889	0.405152	0.406874	1.13369e-12	0	0	0	1.06402e-09	0	0	7.53802e-10	0	0	0	0.00449115	0	4.52761e-12	2.06775e-10	3.97194e-14	0.976876	0	0.9733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	0	0	22	"Y_Z"	""	2	50	10.8243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.710977	0	0.807432	1.17755e-10	0.939916	1.73372e-11	5.62218e-08	0	0.915793	0.672788	0.96656	0.956628	0.800133	0.438077	0.949509	0.798475	0.881406	0.864614	0.000166918	0.951339	0.918766	0.908889	0.779584	0.833699	0.902072	0.728135	0.864732	0.00160761	0.962463	0.922362	0.460001	0.905787	0.71238	0.904089	0.958237	0	0.4377	0	0.810892	0.895562	0.942857	0.672471	0.893376	0.0514523	0.75821	0.30231	0.836883	0.00848851	0.868175	3.58668e-06	0.928738	0.000143973	0.00129291	5.44327e-08	0.899482	0.795118	0.950375	0.000608504	1.09468e-10	0.462678	0.843829	0.7804	1.81639e-12	0.964026	0.407697	0.000646915	3.05975e-08	0.959419	0.852589	2.8825e-12	0.000123466	0.386353	0.33785	0.911581	0.968832	9.98645e-11	0.0197333	0.819411	0.919951	0.0296697	1.1106e-06	0.919638	0.78283	6.53185e-10	0.891643	0.831976	0.908249	0.958838	0.0391539	0.928571	0.789358	0.00099631	0.961096	0.0413125	0	0.944443	0.957205	0.77196	0.851656	0.908479	0.582906	0.581769	0.584418	0.581076	0.581833	0.583333	0.582215	0.580702	0.582765	0.583505	0.582125	0.579698	0.579938	0.580597	0.579384	0.583137	0.576495	0.580982	0.582867	0.579304	0.579555	0.583578	0.579817	0.582698	0.582051	0.583538	0.581555	0.582455	0.582495	0.582549	0.583241	0.580161	0.581948	0	0	0	0.399583	0	0	0	0	9.21989e-10	0.00377034	0	0	0	0	0	0	0.000444327	0.00293216	6.69464e-05	0.39607	0	0.397061	0.00341555	0	0	0.405795	0	0	0	0.39647	0	0	5.30639e-10
_D:	0	0	23	"Z_J"	""	2	50	0.35089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.417685	4.88376e-06	3.59749e-08	1.88306e-10	0.873952	0.79626	0	4.92091e-06	0.554266	0.433979	0.936254	8.93879e-08	0.276084	0	0.863933	0.954715	0	0.833513	0.907778	9.6359e-08	0.957911	1.63404e-05	0.83645	0.000162296	0.00353398	0.912601	0.955005	0.928039	3.03586e-05	0.876906	0.936788	0.92197	0.160322	0.939405	0.816139	0.870632	0.851162	0	0.944865	0	0.808069	0.00253307	0.0745706	0	8.79749e-11	0	0.96303	0	0.00298337	0	0.401075	0.57503	0.108989	0.84993	0.892452	4.43439e-05	0.877362	7.42508e-12	0.943146	0.00738189	0.899887	0.933736	5.25123e-13	0.885227	0.933273	0	0.957777	0.905846	0	0.930831	0.0259825	0.29329	0.693435	0.803997	0.558465	0.927569	0.814349	0.967051	0.935901	0.953232	0	0.891073	0.794122	0.94351	3.91013e-09	0.586453	0.919332	0.793683	0.921321	0.819101	0.9331	0	0.891071	5.97927e-06	0.939383	0.919127	0.00123537	0.871361	0	0.407402	0.40566	0.409205	0.408622	0.407449	0.406773	0.405768	0.403702	0.406391	0.40764	0.406708	0.404999	0.4049	0.405743	0.405897	0.407188	0.40171	0.406587	0.406867	0.405495	0.406583	0.408197	0.404335	0.406995	0.408027	0.408529	0.406816	0.405653	0.406876	0.405487	0.407018	0.40782	0.405843	9.56077e-08	0	1.52652e-09	4.58717e-06	0.96516	0.0722419	0	3.73107e-10	0	0	0	0.000195775	0	0	8.67412e-11	0	0.937236	1.58969e-10	5.48453e-10	0	0	0	5.02912e-11	0	0	5.89541e-11	0	0	0	0	0	0	0
