_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,4>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Hidden_act_m[2:0,0]<2:4,4>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Output_act_m[2:0,0]<2:3,4>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]
_D:	0	0	134	"I_D"	""	2	50	2.51234	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.627793	0.529143	0.008503	0.0468595	0	0.496969	0	0.41244	0	0	0	0.875634	0.788711	0	0	0.000702584	0.306451	0.699502	0.087392	0	0.542341	0.0176673	0.00666381	0	0.456428	0.853759	0.00123847	0
_D:	0	0	135	"D_E"	""	2	50	0.969488	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.00191041	0.000142528	0.81446	0	0	0.685816	0	0.908189	0.000907204	0.000242638	0.00681944	0	0.592454	0.011788	0.0606556	0.493306	0.000973937	0.00092418	0.125459	0.242973	0.775499	0	8.23573e-05	0.374309	0.73295	7.86463e-05	0.657474	3.33182e-05
_D:	0	0	136	"E_F"	""	2	50	1.11317	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.213966	0	0	0.796104	0	0.483358	0.155791	0.311615	0.846646	0.114867	0.000760606	0.0127376	0	6.01378e-06	0.807497	0.00779858	0.00661666	0.0910281	1.08109e-06	0.711455	0.192778	0.9026	0.00506846	0.779105	0.000434651	0.000270703	9.78689e-05	0
_D:	0	0	137	"F_A"	""	2	50	1.95129	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.00275528	0.569292	0	0.782591	0	0.810664	0	0	0.00741374	0.721064	0.78106	2.24576e-06	0.000242295	0.00564382	0.0828954	0.00740435	0.380528	0.00392774	0	0.0545144	0.525177	0.681402	0.909631	5.3614e-06	0	0.000412803	0.415467	0.115785
_D:	0	0	138	"A_B"	""	2	50	1.44918	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.86801	0	0	0.0074197	6.67147e-05	0	0.000477707	0.709536	0.00102314	0	0.751264	0.861328	0.754375	0.127061	0.00149913	0.850015	0.639183	0.10237	1.89329e-05	0.00269378	0	0.000463383	0.399966	8.01303e-07	0.852439	0	0.467258
_D:	0	0	139	"B_C"	""	2	50	1.74686	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00104537	0	0.0823756	0.691018	0.748795	0	0.862738	0.67657	0	0.00263053	1.97403e-05	0.61393	0	0	0	0.591156	0.000692977	0.00284741	0.850453	0.840688	0.125919	0.00208419	0	0	0.000157418	1.6418e-09	0.649414	0.786363
_D:	0	0	140	"C_G"	""	2	50	2.64045	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.418499	0.796981	0	0	0.0114869	0	0.711793	0.530703	6.56494e-05	0.63831	0	0	0.842176	0	0	0	0.0733773	3.99004e-07	0.0293175	0.628857	0.551412	0.00329677	0.00113608	0	0.0533216	0.82546	0.51168	0.46888
_D:	0	0	141	"G_H"	""	2	50	0.271413	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0013742	0	0.814643	0	0	0	0	0.0955688	0.867868	0.00974044	0.0193614	0.26574	0.767103	0	0.833258	0	0.219171	0.520973	0.488618	0.141667	0.259429	0.399374	0	0.861612	0	0.00116252	0.00692635	0
_D:	0	0	142	"H_I"	""	2	50	1.03791	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.720311	0	0	0.00502692	0	0	0.510031	0.854161	0	0.000116324	0.833055	0.113917	0.000509368	0.866854	0	0	0.429707	0	0.00150612	0.849278	0.039087	0.00429429	0.562703	0.00132917	0.940689	0.0372628	0.00444195	0.0495506
_D:	0	0	143	"I_A"	""	2	50	2.91186	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.237189	0.0193075	0.0863855	0.529365	0	0.0598194	5.66766e-07	0.811584	0	0	0	0.873906	0.620367	0	0	0.320436	0.011671	0.599965	0.578521	0.568722	0.7285	0.000264612	2.40814e-07	0	0.621502	2.61861e-05	7.39737e-08	0
_D:	0	0	144	"A_B"	""	2	50	1.82969	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.880291	0	0	0	0.571777	0	6.70873e-05	0.0647338	0.00138124	0.000312893	0.805048	0.840742	0.392787	0.398273	0	0.761917	0.778522	0.000170014	0.000677426	0.00229523	0	0.689558	0	0	0.879594	0	0.000523363
_D:	0	0	145	"B_C"	""	2	50	0.853706	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.0011744	0	0.610867	0.683111	0.794094	0	0.698419	0.00487863	0	0	4.78307e-06	0.626186	0	0	0	0.652533	0.300646	0.0442631	0.897855	0.30979	0.0976448	0.00312017	0	0.0212473	3.22955e-08	0	0.672574	0.633522
_D:	0	0	146	"C_D"	""	2	50	0.881339	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.294808	0.84187	0	0	0.00480397	0	0.701813	0.312706	0.00246734	0.708881	0.0363188	0	0.801464	1.63056e-06	0	0	0.169295	7.93788e-08	0.00839032	0.549225	0.216299	0.000297708	0.180806	0	2.89323e-08	0.755986	0.455359	0.556619
_D:	0	0	147	"D_E"	""	2	50	1.65741	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.000232837	0.000712387	0.772846	0	0	0.08626	0	0.901449	0.0109841	1.03415e-07	1.17399e-05	0	0.622429	0.577858	0.0165681	0.757571	0.0334293	0.00784876	0.645442	0.518187	0.658038	0	0.000190472	0.548717	0.81927	0	0.0160543	2.37724e-05
_D:	0	0	148	"E_F"	""	2	50	0.612092	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.737033	0	0	0.705697	0	0.615036	0.000114573	7.28079e-05	0.866223	0.000260452	0.000206443	0.00980954	0	3.51016e-07	0.643548	0.139109	0.0734122	0.327743	0.0082413	0.00733182	0.0064054	0.921274	0.00360286	0.782363	0.482174	0.00418762	0.000137593	0
_D:	0	0	149	"F_J"	""	2	50	3.57009	0	0	0	0	0	0	0.95	0	0	0	0	0	0	2.44446e-05	0.788116	0	0.0222748	0	0.474734	0	0	0.000235401	0.315954	0.859821	0	1.60741e-05	0.828815	0.00691617	0.653335	0.819227	0.00257695	1.0952e-07	0.000258349	2.27524e-05	0.00795771	0.897953	0.00784318	0.737533	0.0328779	0	0.783175
_D:	0	0	150	"J_K"	""	2	50	1.13593	0	0	0	0	0	0	0	0	0	0	0.95	0	0	1.265e-06	0	0.613917	0.0664107	0.165424	0.69846	0.871328	0.0418794	1.76732e-07	0.830992	0.00752162	0.361778	3.71067e-09	0	0.000132057	2.70825e-05	0.123356	0	0.0421944	0.854863	0.00205381	0.167332	0.636508	0.0254584	0	0.00154299	0.870885	0.000786594
_D:	0	0	151	"K_L"	""	2	50	0.768348	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.220708	0.383811	0.0140494	7.3107e-05	0.820092	0.000412465	0.00410886	0	0	0.76326	0.0624879	0	3.65641e-07	0.387886	0.00299218	0.828532	0.425658	1.78794e-05	0.611284	1.69716e-08	0.0327723	9.89899e-06	0.00311872	0	0.628235	9.03834e-07	0.0221732	0.886745
_D:	0	0	152	"L_G"	""	2	50	2.66541	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00146661	0.11625	0	0.554562	0.0018214	0	0.830332	0.649235	0.00159582	2.18054e-06	0.0146467	0	0	8.96524e-06	0.809003	0.638887	9.75378e-06	0.081591	0.605527	0.919621	0.0478791	0.00231433	0.0391311	0.00660086	0	0.000411075	0.286959	0.727856
_D:	0	0	153	"G_H"	""	2	50	0.925097	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.580042	0	0.820488	0	0	0	0	5.34289e-05	0.891308	0.00105168	0.00146697	0.0144756	0.688502	0	0.748447	0	0.21087	0.077159	0.559483	0.00218679	0.069793	0.782353	0	0.869525	3.7757e-07	0.306934	0.0244504	0
_D:	0	0	154	"H_I"	""	2	50	0.821329	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.856172	0	0	0.00487242	0	3.59108e-06	0.223877	0.840012	0	0	0.702614	0.123258	0.163306	0.874326	0	0	0.188759	0	0.000717264	0.699155	0.200132	0.00842954	0.154769	0.00171504	0.942299	0.576639	8.58553e-09	0.000292291
_D:	0	0	155	"I_G"	""	2	50	1.26346	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0342649	0.653514	0.353917	0.353139	0	0.449118	0	0.433066	0	0	0	0.878594	0.361346	0	0	0.00416202	0.662203	0.713317	0.247064	0.0941822	0.562254	0	0.567405	0	4.94472e-07	0.17707	0.00255409	0
_D:	0	0	156	"G_H"	""	2	50	0.281462	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.130721	0	0.84377	0	0	0	0	0.00109833	0.888376	0.00747451	0.0237657	0.0698476	0.705906	0	0.789515	0	0.4329	0.162897	0.4281	0.00574508	0.12951	0.53053	0	0.881426	0	0.00289612	0.0616774	0
_D:	0	0	157	"H_I"	""	2	50	0.945188	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.768347	0	0	0.00691197	0	1.86249e-07	0.160056	0.832417	0	0.000267144	0.866813	0.233907	0.00277889	0.860175	0	0	0.375618	0	0.00101175	0.662153	0.0695134	0.00633978	0.711858	0.00204841	0.943333	0.0393215	2.10689e-06	0.00314089
_D:	0	0	158	"I_A"	""	2	50	1.01486	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0148735	0.808978	0.391009	0.118971	0	0.748272	0	0.0755814	0	0	0.244492	0.885959	0.142556	0	0	0.00389723	0.757959	0.580722	0.0152992	0	0.0242779	0	0.823179	0	0	0.486867	0.0197925	0
_D:	0	0	159	"A_B"	""	2	50	1.70903	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.87663	0	0	9.40978e-09	0.576331	0	4.04906e-05	0.0583922	0.00155037	0.0242427	0.800241	0.835981	0.171537	0.50033	0	0.645768	0.78063	1.40938e-06	0.000842517	0.00842808	0	0.73613	0	0	0.866099	5.00114e-06	0.000219526
_D:	0	0	160	"B_C"	""	2	50	0.510339	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00479052	0	0.797212	0.733449	0.776107	0	0.533738	0.00361023	0	0	0	0.702178	0	0	0	0.284476	0.497287	0.0137408	0.891245	0.000681672	0.294788	0.0111892	0	0.350969	1.13553e-06	1.20562e-09	0.71438	0.0839245
_D:	0	0	161	"C_D"	""	2	50	1.36815	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00166764	0.532239	0	0	0	0	0.8677	0.842755	8.50136e-06	0.835722	0.0104304	0	0.63115	0	0.0538462	0	0.00335816	5.58013e-09	1.57827e-09	0.907753	0.606896	0	0.0127785	0	4.51328e-07	0.00759928	0.731086	0.682157
_D:	0	0	162	"D_E"	""	2	50	1.15904	0	0	0	0	0.95	0	0	0	0	0	0	0	0	8.94417e-05	0.0586455	0.842082	0	0	0.728138	0	0.872727	0.508995	0	0.000331474	0	0.218486	0.147087	0.000123635	0.410561	0.46786	0.000132568	0.0145689	0.0077575	0.617507	6.06291e-06	0.000347791	0.722739	0.600329	0	0.525633	1.09615e-06
_D:	0	0	163	"E_F"	""	2	50	1.05745	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.845837	0	0	0.6303	0	0.662357	1.88705e-08	0.000897785	0.846669	1.82603e-05	0.00219673	1.09766e-05	0	0.396412	0.429643	0.00187743	0.00946075	0.000648111	0.000338342	0.00208911	0.00266932	0.921467	0.00233644	0.743294	0.710609	0.396104	0.000790931	0
_D:	0	0	164	"F_J"	""	2	50	1.86048	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.379617	0.811207	0	0.022685	0	0.807343	0	0	0	0.00153224	0.808394	7.57933e-05	0.0802282	0.825182	0.0797113	0.00390942	0.775884	0.00394256	0	1.57359e-06	0.000112793	0.00547612	0.895478	0.0341289	0.675724	0.706353	0	0.00255689
_D:	0	0	165	"J_K"	""	2	50	0.929865	0	0	0	0	0	0	0	0	0	0	0.95	0	0	2.05125e-05	0	0.752431	0.0145137	0.619667	0.315542	0.867683	0.00230603	1.20084e-05	0.751581	0	0.30228	1.94281e-09	3.61693e-05	6.48282e-05	4.20544e-05	0.0858032	0	0.518099	0.813289	0.000663144	0.0221652	0.106329	0.303393	0	0.00635048	0.876612	0.00121117
_D:	0	0	166	"K_L"	""	2	50	0.744837	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00188817	0.727462	0.0513006	0.00227879	0.764405	0.00014952	0.00131305	0	0	0.789448	0.498121	2.31971e-06	1.53792e-07	3.3114e-05	0.00155136	0.807608	0.595662	0.00394295	0.398913	0	0.0403182	6.05283e-06	0.624519	0	0.0571997	0	0.0131723	0.899399
_D:	0	0	167	"L_J"	""	2	50	3.28849	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00192971	0.639374	0	0.188302	0.000680036	0	0.771462	0.520145	2.43619e-05	0.00461595	0.829202	0	0	0	0.822471	0.0706273	0.00277544	0.0439784	0.0274583	0.890571	0.00242254	0.000257737	0.871924	0.00702854	0	2.91434e-05	0.618584	0.59375
_D:	0	0	168	"J_K"	""	2	50	1.57183	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.829436	0	0.564065	0.000799507	0.811448	0.806	0.209794	0	0.463812	0.182267	0	0.00179298	0.109278	0.0309844	0	4.86674e-05	0.00237177	0	0.0942951	0.000111876	0.000286974	0.75701	0.0011947	0.243044	0.552641	0.832677	0.803314	0.000469557
_D:	0	0	169	"K_L"	""	2	50	0.288333	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000865757	0.713407	0.0679655	0.00169395	0.793122	0.00024857	0.00608223	0	0	0.801199	0.189522	1.23005e-06	3.3708e-07	1.42017e-05	0.00238086	0.820195	0.536966	0.008349	0.469494	0	0.0607587	2.83195e-07	0.320925	0	0.0427443	2.30966e-07	0.029953	0.898815
_D:	0	0	170	"L_G"	""	2	50	2.32627	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.836418	0.492298	0	0.0114306	0.755887	0.0335372	0.00142517	6.6645e-05	5.35649e-06	0	1.39284e-05	0	0.451054	0.342153	0.667889	4.15423e-05	0.000107062	0.0305306	0.276301	0.00420937	2.32477e-05	0.00135562	0.0141042	0.0751485	0.739489	0.898573	0.414425	0.0750371
_D:	0	0	171	"G_H"	""	2	50	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0691835	0	0.834199	0	0	0	0	0.000233964	0.882444	0.00122978	0.0143761	0.164603	0.730375	0	0.7938	0	0.385678	0.353557	0.473957	0.00416514	0.133028	0.458478	0	0.874455	0	0.0142746	0.0167568	0
_D:	0	0	172	"H_I"	""	2	50	0.754045	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.862924	0	0	0.00134672	0	0	0.0116093	0.826631	0	0	0.723001	0.0419853	0.379305	0.865613	0	0	0.0341404	0	0.000743804	0.549362	0.352211	0.00329456	0.206925	0.00140527	0.941465	0.672493	0	0.000573392
_D:	0	0	173	"I_G"	""	2	50	0.626642	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0169485	0.76769	0.604556	0.344694	0	0.567447	0	0.0691124	0	0	0.000180022	0.882874	0.0219191	0	0	0.00913942	0.791607	0.486881	0.476723	0	0.0324644	0	0.775343	0	0	0.00466305	0.0374428	0
_D:	0	0	174	"G_H"	""	2	50	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.111078	0	0.841621	0	0	0	0	0.000382841	0.881365	0.00386301	0.0142157	0.036922	0.695749	0	0.790834	0	0.416991	0.122088	0.417453	0.00741611	0.129418	0.47958	0	0.883158	0	0.0149385	0.072934	0
_D:	0	0	175	"H_I"	""	2	50	0.954687	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.763194	0	0	0.00136049	0	0	0.0425334	0.821236	0	0.000130331	0.88621	0.246072	0.00203783	0.853825	0	0	0.283601	0	0.000866441	0.592496	0.0632992	0.00245377	0.77694	0.00439141	0.9433	0.0263872	0	0.0211475
_D:	0	0	176	"I_D"	""	2	50	2.67601	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.00366853	0.809178	0.405735	0.103155	0	0.703564	0	0.0390012	0	0	0.5499	0.880804	0.00223505	0	0	0.0010915	0.793861	0.540408	0.106568	0	0.0151211	0	0.868188	0	0	0.290371	0.202887	0
_D:	0	0	177	"D_E"	""	2	50	1.39108	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00228783	0.0247821	0	0	0.350737	2.58921e-05	0.911728	0.00322979	0.00997978	0.158354	1.20639e-05	0.69226	0.0349633	0.525577	0.797079	4.43675e-06	0.570394	0.000367462	0.782506	0.657959	0	3.77788e-07	1.0546e-07	0.673362	1.59465e-05	7.05522e-05	0.301567
_D:	0	0	178	"E_F"	""	2	50	1.34107	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.769375	0	0	0.713112	0	0.67469	0	5.46845e-05	0.7575	0.00177682	0.845862	0.000107619	0	0	0.0586278	0.00111069	0.281084	6.07413e-06	0.000166625	0.00190366	0.018488	0.902982	0.847333	0.0343568	0.789364	0.00618613	0.0200305	0
_D:	0	0	179	"F_G"	""	2	50	2.54564	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.864336	0.084725	0	0.0165433	0.0313906	0.759344	0	0	2.03752e-05	6.09692e-06	0	0	0.686032	0.863125	0.0592995	0.000691017	0.0798204	3.18303e-05	3.8239e-05	0	0.00426797	0.456323	0.0101548	0.327649	0.865142	0.904088	2.20484e-06	0
_D:	0	0	180	"G_H"	""	2	50	0.252285	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.113969	0	0.857322	0	0	0	0	0.0101629	0.881778	0.0978273	0.0179323	0.000541565	0.607438	0	0.784514	0	0.452257	0.0230738	0.32365	0.0105582	0.120392	0.50228	0	0.886457	0	0.00161159	0.194504	0
_D:	0	0	181	"H_I"	""	2	50	1.12849	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.711532	0	0	0.00653174	0	0	0.310107	0.824416	0	0.00118658	0.885305	0.203823	0.000161967	0.840886	0	0	0.205906	0	0.00380751	0.725157	0.0798087	0.00327597	0.7763	0.00200965	0.939402	0.0090598	5.13971e-05	0.0402846
_D:	0	0	182	"I_D"	""	2	50	1.43326	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.0103657	0.682361	0.20949	0.358021	0	0.467473	0.00794238	0.695049	0	0	5.0426e-05	0.875591	0.0265198	0	0	3.63589e-05	0.608407	0.285633	0.00730573	0.479083	0.526297	0	0.717465	0	0	0	7.91612e-05	0
_D:	0	0	183	"D_E"	""	2	50	0.850086	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00268907	0.837252	0	0	0.723745	3.7113e-06	0.886158	0.00818647	0.000298544	6.31569e-07	0	0.556687	0	0.188173	0.263422	0.00707083	1.34139e-05	0.0452034	0.324081	0.794289	0	0.000103908	0.579323	0.293527	3.11149e-05	0.717266	2.61444e-06
_D:	0	0	184	"E_F"	""	2	50	1.09415	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.652679	0	0	0.744835	0	0.688002	0	0	0.79626	0.00501951	0.789749	0.000223437	0	0	0.10089	0.00102096	0.29647	0.000559342	0.000826627	0.00238783	0.0292363	0.90333	0.840388	0.125423	0.622813	0.00588672	0.0291977	0
_D:	0	0	185	"F_J"	""	2	50	2.22995	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.000460056	0.764899	0	0.663394	0	0.782595	0	0	0	0.577102	0.853213	3.39844e-07	0.00490083	0.00185187	0.0119003	0.00624376	0.604148	0.00773894	0	3.97609e-07	0.353815	0.325904	0.935631	1.37865e-09	0	0.00523629	0.433956	0.183177
_D:	0	0	186	"J_K"	""	2	50	1.19633	0	0	0	0	0	0	0	0	0	0	0.95	0	0	9.22307e-10	0	0.256109	0.0155894	0.747987	0.0335188	0.896425	0.407684	3.09981e-05	0.807378	0	0.431049	5.79063e-09	0.000234661	1.70901e-05	0.0416263	0.000124379	0	0.395558	0.897383	0.00073287	0.00118857	0.00436327	0.000248963	0	0.00272047	0.850193	0.625326
_D:	0	0	187	"K_L"	""	2	50	0.886019	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000622622	0.738593	0.00761345	0.000798218	0.705507	0.00029457	0.000928052	0	0	0.800194	0.637028	0	0	0	0.00329049	0.781999	0.551836	0.00349174	0.188825	0	0.0589713	8.60303e-07	0.762559	0	0.0515756	0	0.038423	0.903755
_D:	0	0	188	"L_A"	""	2	50	3.39907	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00195574	0.684015	0	0.130578	0.000829244	0	0.805858	0.539748	5.69162e-07	0.0135594	0.858117	0	0	0	0.826282	0.00237101	0.00325273	0.0127542	0.00187831	0.899424	0.0011107	3.76041e-06	0.901479	0.00908029	0	0.00106754	0.696887	0.546158
_D:	0	0	189	"A_B"	""	2	50	1.20346	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.850513	0	0	0.000150082	0.0876494	0	6.0581e-05	0.427457	0.00222857	0	0.770446	0.85852	0.259395	0.412114	0	0.714987	0.76964	0.167666	0.00983352	0.0283896	0	0.175801	0.00776235	0	0.83202	0	0.0174829
_D:	0	0	190	"B_C"	""	2	50	1.08573	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.0103594	0	0.0296511	0.79899	0.796453	0	0.230417	0.00138706	0	1.72646e-06	0	0.777914	1.59238e-05	0	0	0.850432	0.0164874	0.685841	0.87301	2.72505e-06	0.147342	0.0820256	0	0	0	0	0.000497105	0.784445
_D:	0	0	191	"C_J"	""	2	50	3.02485	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.00264767	0.31498	0	0	0	0	0.875287	0.849893	0	0.82519	8.47896e-06	0	0.649186	0	0.172789	0	8.32673e-05	0	6.464e-07	0.918271	0.648395	0	0.00206573	0	0	0.0123095	0.687898	0.558994
_D:	0	0	192	"J_K"	""	2	50	1.13673	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.0633457	0	0.852335	0.000771697	0.829535	0.680132	0.724692	0	0.0536652	0.0660028	0	0.111764	0.0585561	0.23187	0	2.56334e-05	0.0888117	0	0.639898	0.00808298	0.00174867	0.000929256	0.00988983	0.67114	0	0.526148	0.879939	0.000248175
_D:	0	0	193	"K_L"	""	2	50	0.602085	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00243326	0.728619	0.0216034	8.8593e-05	0.766008	0.000397438	0.000341432	0	0	0.806592	0.355647	0	0	7.87679e-06	0.00285076	0.80905	0.5868	0.00262809	0.309668	0	0.0547861	3.1004e-06	0.507692	0	0.0394481	0	0.0336058	0.895993
_D:	0	0	194	"L_A"	""	2	50	2.55823	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00312997	0.746525	0	0.273515	0.00196629	0	0.605001	0.0374305	0.0206487	0.00014361	0.833834	0	0	0	0.796965	0.400237	0.209657	0.124179	0.00438153	0.80182	9.3131e-05	6.99677e-07	0.897771	0.0104869	0	0.00595669	0.0224455	0.696187
_D:	0	0	195	"A_B"	""	2	50	1.58607	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.817191	1.741e-06	0	0.000119448	0.000173676	0	2.12445e-05	0.709892	0.00056068	0	0.714128	0.847075	0.5901	0.339649	0	0.799921	0.700996	0.116996	6.19614e-07	0.00299659	0	0.00374353	0.558386	0	0.796496	0	0.0911756
_D:	0	0	196	"B_C"	""	2	50	0.534655	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.0619864	0	0.807263	0.789441	0.745584	0	0.507982	0.00294183	0	0	0	0.709245	0	0	0	0.102555	0.371487	0.0019187	0.883921	2.6655e-05	0.365914	0.0805057	0	0.275345	0	0	0.731201	0.00541626
_D:	0	0	197	"C_J"	""	2	50	0.798804	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.88053	0.626232	0	5.06101e-07	0.0048383	0	0.062273	0.362716	0.293733	0.399031	0	0	0.842825	0.000202229	0	0	0.0240866	0.000259096	0.0793186	0	0.374837	0.581168	0.00055168	0	0.679005	0.87271	0.00282879	0.0104213
_D:	0	0	198	"J_K"	""	2	50	0.961356	0	0	0	0	0	0	0	0	0	0	0.95	0	0	8.49865e-06	0	0.787403	0.0054981	0.688158	0.174249	0.867071	1.89546e-05	3.94063e-05	0.687411	0	0.382955	3.70023e-08	0.00128574	0	3.23746e-05	0.0320898	0	0.604496	0.771972	0.00152268	0.00215848	0.0278544	0.359699	0	0.0125659	0.882272	0.000836185
_D:	0	0	199	"K_L"	""	2	50	0.348414	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000928895	0.723687	0.0226257	0.000588832	0.781463	8.16822e-05	0.000237027	0	0	0.801856	0.0306586	0	0	0.000100923	0.00101605	0.826497	0.590266	0.023317	0.396966	0	0.0269172	1.98833e-06	0.343258	0	0.037106	0	0.0219741	0.898014
_D:	0	0	200	"L_A"	""	2	50	1.69294	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00363712	0.822238	0	0.124949	0.0019272	0	0.000321367	0	0.694592	0	0.820742	0	0	0	0.601893	0.681341	0.721938	0.584048	0.00199528	0.030155	2.44299e-06	0.00241982	0.86027	0.0601516	0	4.93669e-05	0	0.782155
_D:	0	0	201	"A_B"	""	2	50	1.46286	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.809757	7.50965e-07	0	0.000156334	0.000143321	0	9.19022e-06	0.712749	0.000353298	0	0.729088	0.846119	0.525976	0.372868	0	0.790087	0.753057	0.166958	8.25069e-05	0.00269569	0	0.0022778	0.513297	0	0.758386	0	0.0490901
_D:	0	0	202	"B_C"	""	2	50	0.915989	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.00197806	0	0.165764	0.787126	0.779065	0	0.0879437	0.00147637	0	0	8.97592e-07	0.788972	8.07864e-06	0	0	0.842146	0.158237	0.667359	0.876018	0	0.173687	0.0294111	0	9.30797e-06	0	0	0.00100197	0.686018
_D:	0	0	203	"C_G"	""	2	50	2.63533	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.846109	0.678256	0	0	0.496714	0	0.661888	0.00124805	0	0.0117685	0	0	0.843943	0	0	0	0.00723374	0.000595411	0.707712	1.2181e-05	0.011918	0.00368533	2.8546e-05	0	0.422026	0.903896	0.563469	0.00495745
_D:	0	0	204	"G_H"	""	2	50	0.745075	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.175706	0	0.846943	0	0	0	0	1.11064e-05	0.901524	0.0110059	0.0294001	0.0196329	0.52075	2.05928e-05	0.781461	0	0.653599	0.0431555	0.337154	0.00244382	0.00607644	0.563812	0	0.879607	0	1.13391e-06	0.0620736	0
