_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Voice__act_m[2:0,0]<2:2,1>	%Voice__act_m[2:1,0]	%transi_act_m[2:0,0]<2:1,1>
_D:	0	0	264	"D_E"	""	2	50	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243795	0	0.0483448	0	0.615293	0	0	0.00754568	4.28857e-05	0	0.877144	0.762214	0	0	0	0.783066	0.00195964	0.830375	0.835614	0	0	0	0.876014	0	0	0	0.873601	0.814797	0.000396737	0	0.786914	0.901323	0	0	0.0309605	0	0.875958	5.65647e-05	0	0	0.886605	0.834603	0	0	0.893956	0.87673	0	0	0.569508	0.776249	0	0.0549487	0.46829	0	0.238036	0	0	0	0	0	0	0.781035	0	0	0.0236963	0	0.831126	0	0	0	0	0	0.881105	0	0	0.825485	0.00994342	0.733568	0	0	0.86633	0.000133891	0.804555	1.28136e-05	0.773944	0	0	0	0.830306	0	0.847631	0.00165726	0.000544702	1.35866e-06	0.879233	6.26325e-05	0.361951	0.246512	0.41014	0.867837	0.0442814	0.0123379	0.132942	0.326163	0.0785688	0.0827917	0.00433501	0.158072	0.0827289	0.156324	0.0643316	0.0895644	0.0327722	0.088044	0.179307	0.123476	0.156686	0.15871	0.283056	0.198979	0.279693	0.164642	0.128122	0.285592	0.143147	0.223154	0.229498	0.121844	0	0	0
_D:	0	0	265	"E_F"	""	2	50	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239686	0	0	0.847388	0.692436	0	0	0.727107	0	0	0	0	0.0368019	0.0817578	0	0	0	0.0793455	0	2.2624e-05	0	0.734516	0	0	0	0.804274	0	0.873996	0.891614	0.158062	0.880297	0.876944	0.881927	0.67738	2.76589e-06	0.713608	0	0	0	0	0.0702742	0.794359	0	0.0115471	0	0.892046	0.855022	0	0	0	0	3.09902e-08	4.78161e-05	0	0	0	0	0	0	0	0	0.881412	0	0.687556	0	0	0.826656	0.000301026	0.873155	0.657585	0.000482662	0	0	0	0.0970491	0.0700924	0	0.862257	0.850976	0.799753	6.79296e-06	0.00447098	0	0.876917	0	0.837915	0.795189	1.87316e-06	0	0	0.0803175	0	0.569175	0.862729	0	0	0	0.0868142	0.0837022	0.05613	0.239315	0.0846687	0.206893	0.867432	0.0722505	0.146875	0.239293	0.311982	0.23534	0.143689	0.0396876	0.0209055	0.157325	0.09361	0.280162	0.226066	0.0676599	0.0828809	0.270489	0.298866	0.00317415	0.233315	0.175002	0.125477	0.0355764	0.0137903	0.123566	0.244756	0.20627	0.0743612	0.0834454	0	0	0
_D:	0	0	266	"F_M"	""	2	50	1.4727	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465717	0.848242	0	0	0	0	0	0	0	0	0	0	0	0	0.810829	0	6.08806e-10	4.22532e-06	0.81936	0	0.858462	0.841449	0	0.814227	0	0.880411	0	0.000356257	0	0.56775	1.83445e-06	0.161952	2.91442e-08	0.898366	0.319723	0.00085768	0	0.000745913	6.37137e-06	0	0.305551	0.850726	6.11425e-05	0.0165849	0	0.851018	0.666746	0	0.00196936	0.862801	0	0.823784	0.0371493	0	0.691438	0.689492	0.864628	0.82418	0.0137115	0	0.00446676	0	0	0	0	0.826451	0.610071	0	0.812608	0	0	0.866067	0.000573586	0.810282	0	0	0	0.0214283	0	0.245578	0	0.00528713	0.861149	0	0	0.500303	0	0	0.66065	0	0.00194629	5.96723e-05	0.000841181	0.0119088	0.868399	0.849438	0.0522451	0.831557	0	0.165605	0.364664	0.212826	0.253099	0.567449	0.386324	0.184469	0.117932	1.16978e-05	0.0103298	0.0259583	0.0119507	0.370971	0.210644	0.000955188	0.209196	0.217883	0.117211	0.117252	0.102483	0.196436	0.132075	0.726376	0.116792	0.016815	0.171648	0.192103	0.0979761	0.318385	0.100617	0.160816	0.155088	0.0854501	0.0431437	0	0	0
_D:	0	0	267	"M_N"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.43015e-07	0.00174411	0	0	0	0	0.100605	0.852761	0.054939	0.00169873	0.000293458	0	0.889824	0	0.00978126	0	0	0.820473	0	0.870665	0.880013	3.00019e-05	0	0.745157	0	0.856389	0.876052	0	0	0.846527	0.000259687	0	0	0.891496	0.767033	0	4.62336e-06	0.901266	1.51145e-06	0	0	0.710989	4.74285e-05	0	0.051989	0.00298478	0.740139	0	0	0	0	0.812982	0.544585	0.849616	0.62856	0.000208068	0	0.886176	0	0.848796	0.000322335	6.31192e-06	0.876282	0	0	0.81808	0.0126632	0.89949	5.66022e-05	0	0.023947	0	0	0	0	0.444928	0.770215	0	0	0	0	0	0	0.868969	0.737427	0.000126244	0	0.90022	0	0	1.53665e-06	0	0	0.854554	0.83014	0.0750172	0.118038	0.214097	0.119044	0.00193301	5.70366e-06	0.0506979	0.00482936	0.484123	0.265555	0.0225051	0.48858	0.391688	0.907468	0.0478424	0.0912405	0.274956	0.00973616	4.83197e-05	0.0785179	0.172591	0.224155	2.30658e-05	0.139229	0.388237	0.124757	0.306038	0.116986	0.130406	0.167223	0.00912325	0.356514	0.248123	0	0	0
_D:	0	0	268	"N_O"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62897e-05	0	0	0.719899	0	0.000206726	0.666694	0.000103168	0.848808	0	0	0	0	0	0	0.917317	0	0.87728	0	0.0347336	0.812087	0.0704336	0.836031	0.00992298	0.853851	0	0	0	0	0	0	0	0.594684	0.000424198	0	0.838425	0	0	0	0.879517	0.00301898	0	0.849741	0.664897	4.2804e-06	0	0	0.801606	0.832697	4.07129e-06	0.898758	0.185049	0	0.00683011	0.895234	0	0.87586	0	0	0	0.845611	0	5.46142e-05	0	0	0	0.84239	0	0	0.000772488	0	0.782063	0	0.89116	0	0	0	1.75431e-05	0	0	0.783375	0.0034339	0.809704	0	0.755797	0.745412	0	0.876898	0.694284	0.848191	0	0.0477206	0.00146954	0	0	0.839075	0.00252071	0	3.88028e-05	0	0.191365	0.251866	0.188554	0.374657	0.449677	0.457275	0.0101747	0.237345	0.00127359	0.034182	0.25221	0.148542	0.0230462	0.338171	0.86886	0.0322189	0.0678648	0.0909362	0.110551	0.00251804	0.0603958	0.0317152	0.0265067	0.00214658	0.126791	0.0231035	0.334203	0.242823	0.077164	0.107869	0.305103	0.227087	0.131675	0	0	0
_D:	0	0	269	"O_J"	""	2	50	1.87575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900649	0	0.00743034	0	0	0	0.873168	0.903572	1.82364e-07	0.277284	0	3.66958e-07	0.787267	4.26621e-05	0	0.296801	0	6.54727e-06	0.823053	0	0	0	0.000338111	0	0	0	0	0.00426731	0.855005	0	0.00105291	0.890309	0	0	0.107411	0.565366	0	0.896731	0	0.831472	0	0	0	0.888333	0	0.00258998	0.634021	0	0	0	0.544613	0.747999	0	0	0.000302384	0.798984	0	0.76198	0	0	0.0546249	0	0	0.0129092	0	0	0.87544	0	0.879714	0	0.874765	0.789834	0	0	0.919037	0	0	0	0.833279	0.00456093	0	0	9.90363e-10	0.896257	0.00952872	0	0.894767	1.43059e-05	0.885415	0	0	0.904776	4.65276e-07	0	0	0	0.743515	0	0	1.27796e-05	0.66214	0.517395	0.0119371	0.219282	0.115705	0.00149453	0.467945	0.000993744	0.34838	0.0832914	0.0399284	0.0500595	0.573818	0.013197	0.0309293	0.157114	0.185166	0.0140828	0.0106046	0.150955	0.261036	0.246881	0.254216	0.257065	2.07535e-05	7.43821e-07	0.216766	0.00641851	0.277148	0.181914	0.0437404	0.179881	0.326778	0	0	0
_D:	0	0	270	"J_K"	""	2	50	0.315441	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328736	0	0	0.863058	0	0.015243	0	0	0.8686	0	0.783812	0.887403	0.00157503	0	0.0180203	0	0.876733	0.850705	0	0	0	2.01706e-05	0	0	0.388964	0	0.698946	0	0.772908	0.533843	0	0	0.37268	1.08511e-07	0.884995	0.0143038	0	0	0	0.493665	0.0242848	0	0	0.873427	0.0148551	9.49803e-05	0.852169	0	0	0.000186856	0.000134932	0	0.897166	0	0.578782	0.782834	0.208339	0	0	0.852467	0.0135669	0.916967	9.45063e-06	0.0231758	0.739211	0.880238	0.78753	0	0.893652	0	0	0	0.641964	0	0	0.669194	0	0	0	0.00419615	0.00220072	0	0	0	0.873404	0.798619	0.654615	0	0	0.619893	0	0	0.000120168	0.747162	0	0	0	0.716479	0.0570093	0	0.487138	0.323843	0.24356	0.561642	0.00161265	0.0451951	0.133617	0.143211	0.409547	0.0207133	0.896589	2.09415e-05	0.143115	0	0.31518	0.201467	0.392411	0.350209	0.0147187	0.023454	0.0662968	0.0433348	0.00927664	0.276955	0.0857623	0.0883188	0.00743099	0.23212	0.0896134	0.0592714	0.177017	0.00290841	0.0908874	0	0	0
_D:	0	0	271	"K_L"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.860801	0.00654894	1.35977e-05	0.838128	0.821391	0	0.829403	2.60083e-06	0.751942	0.860697	0	0	0	0	0	3.04497e-05	0	0.748558	0	0.839964	0	0	1.2328e-09	0	0.157693	0.812618	0	0	0	0.835324	0.0135086	0.00759818	0.762442	0	0	0.66923	0	0.0265085	0.000242842	0.240734	0	8.23693e-05	0.867905	0.0320054	0.860388	0	0	0.704215	0.796025	8.11518e-06	0.00221931	0	0	0.879435	0	0	0.850206	0	0.816666	0.00965494	0	0.853648	0.883689	0.815399	0.880413	8.28872e-05	0	0.000581448	0	0.850916	0	0.791523	0	0	8.27434e-07	0	0	0	0.0591921	0.628778	0.000417866	0	0.641376	0	0	0.0114982	0	0.829389	0	1.08303e-06	1.11852e-06	0.824064	0	0	0	2.05836e-12	0.85204	0.878982	0	0.154418	0.459013	0.274225	0.233599	0.266431	2.48983e-06	0.161352	0.119801	0.0341831	0.1296	0.054082	0	0.865207	0.0892154	0.323772	0.461204	0.20676	0.30188	0.383798	0.0147771	0.10322	0.0878444	0.00863691	0.0168457	0.400807	0.0151325	0.253289	0.0509016	0.261873	0.123553	0.13274	0.0741387	0.0471617	0.14094	0	0	0
_D:	0	0	272	"L_M"	""	2	50	1.50308	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364398	0.763306	0.579834	0.118271	0.862213	8.9523e-10	0	0	0	0.81976	0	0	0	0.0378789	0	6.82141e-05	0.858433	0	0	0.870961	0.686809	0	0	0.000501483	1.54579e-06	0	0.548764	0	0	0.652118	0	0	0.839257	0.436044	0.858684	0	0	0.834301	0	0.848701	0	0.778127	0	0.000318458	0.891539	0	0	0.804836	0	0	0.0216814	0	0.815296	0.0545102	0.000146296	0	0.0243949	0	0.848952	0	0.0372899	0	0	0	0.894298	0.000497797	0.851776	0.06531	0.474588	0	0	0	0.0743346	0.765152	0.901212	0	0	0	0.700733	0	0	0	0.66762	0	0	0	0.841025	0.880138	0	0	0.849131	0	0	0.0278542	0.665385	0.715595	0.645943	0	0.876187	0	0.286342	0.488207	0.0100085	0.628107	0.00187073	0.245553	0.52653	0.0898541	0.292672	0.0235974	0.084076	0.0119598	0.265404	0.0295345	0.173856	0.540088	0.244649	0.0958332	0.341078	0.35922	0.0125037	0.00363759	0.29127	0.301513	0.00654447	0.229472	0.0647536	4.063e-06	0.0895839	0.00551905	0.0108339	0.297418	0.085013	0	0	0
_D:	0	0	273	"M_N"	""	2	50	0.353127	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87097e-05	0.000683734	0	0	0	0	0.0354891	0.853129	0.344204	0.0017699	0	0	0.887965	0	0.00474467	0	0	0.825293	0	0.871253	0.877577	1.98571e-05	0	0.704631	0	0.866072	0.881494	0	0	0.848332	0.000895957	0	0	0.886565	0.756169	0	0.000216026	0.89693	1.13621e-06	0	0	0.737663	0.000894651	0	0.0189216	0.0452176	0.763663	0	0	0	0	0.80841	0.562116	0.849169	0.64884	7.6228e-06	0	0.87863	0	0.830238	0.000434413	4.3331e-05	0.875198	0	0	0.807824	0.0162653	0.894057	7.05476e-05	0	0.0296091	0	0	0	0	0.0598961	0.769654	0	0	0	0	0	0	0.867532	0.747217	0.000388568	0	0.90413	0	0	5.63513e-06	0	0	0.854468	0.816064	0.0430288	0.0638508	0.109966	0.0444726	0.0245908	1.19499e-06	0.101129	0.0435103	0.190562	0.594245	0.0252751	0.308362	0.419681	0.908857	0.0630062	0.142018	0.315542	0.0353715	0.00239674	0.0304408	0.105798	0.240773	0.00269572	0.111351	0.393362	0.151699	0.368897	0.103814	0.127205	0.238944	0.0330064	0.238832	0.296627	0	0	0
_D:	0	0	274	"N_O"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20554e-09	0	0	0.719103	0	0.0125946	0.608715	1.9979e-06	0.849049	0	0	0	0	0	0	0.91524	0	0.873171	0	0.0105146	0.803363	0.069742	0.830467	0.0171812	0.857365	0	0	0	0	0	0	0	0.539002	0.00202916	0	0.8291	0	0	0	0.871742	0.00101175	0	0.854047	0.675164	9.15942e-06	0	0	0.791662	0.83224	1.38386e-05	0.903437	0.401705	0	0.00723401	0.890607	0	0.870869	0	0	0	0.828844	0	0.000152181	0	0	0	0.847254	0	0	0.000565994	0	0.787178	0	0.889734	0	0	0	6.10298e-05	0	0	0.788521	0.00233449	0.817324	0	0.750886	0.697205	0	0.8736	0.68526	0.840906	0	0.0955636	0.00465655	0	0	0.82803	0.00824207	0	5.16758e-05	0	0.0297694	0.123074	0.174373	0.120293	0.394249	0.348053	0.00778282	0.220373	0.00215092	0.278832	0.232127	0.172005	0.0833067	0.344567	0.870171	0.0170473	0.042474	0.0855346	0.226784	0.00871642	0.106255	0.0972677	0.0612878	0.000259638	0.206662	0.0443979	0.285404	0.229953	0.183539	0.114043	0.280018	0.211625	0.148737	0	0	0
_D:	0	0	275	"O_D"	""	2	50	1.81232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893377	0	0	0	0	0	0.862737	0.894651	1.36814e-07	0.475505	0	5.41135e-05	0.771303	0.0365182	0	0.0553035	0	0	0.780892	0	0	0	0.000358562	6.10444e-06	0	0	0	0.00485729	0.845544	0	0.00825588	0.894154	0	0	0.413288	0.582723	0	0.899442	0	0.79063	0	0	0	0.881035	0	6.1394e-07	0.627523	0	0	0	0.765017	0.748187	0	0	2.14082e-07	0.786055	0	0.726519	0	0	5.95813e-05	0	0	0.0146557	0	0	0.874907	0	0.872337	0	0.868635	0.790383	0	0	0.911298	0	0	0	0.813662	0.000304926	0	0	1.81285e-09	0.89057	0.0252907	0	0.882723	0	0.879883	0	0	0.900618	0.000311335	0	0	0	0.754413	0	0	4.7239e-08	0.570913	0.229898	0.010279	0.0970416	0.385251	0.0285123	0.298312	0.0376336	0.207847	0.64492	0.0803128	0.0764851	0.505095	0.0213186	0.0454279	0.0820613	0.0863513	0.0226381	0.0668722	0.0909267	0.314555	0.251175	0.326142	0.0869763	0.00015325	3.48463e-05	0.176183	0.00472053	0.282499	0.173606	0.177831	0.0918564	0.373609	0	0	0
_D:	0	0	276	"D_E"	""	2	50	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484441	0	0.0357216	0	0.590638	0	0	0.00659081	0.00153198	0	0.864557	0.778462	0	0	0	0.774185	0.00605919	0.834604	0.814426	0	0	0	0.874909	0	0	0	0.873215	0.8152	0.00167551	0	0.779194	0.900164	0	0	0.0353748	0	0.874417	6.28507e-05	0	0	0.8886	0.840894	0	0	0.896695	0.874402	0	0	0.608411	0.757102	0	0.0518695	0.445347	0	0.289842	0	0	0	0	0	0	0.772755	0	0	0.00304304	0	0.833272	0	0	0	0	0	0.885432	6.73174e-08	0	0.808702	0.0533691	0.729243	0	0	0.866653	5.65381e-06	0.802144	1.19902e-06	0.765253	0	0	0	0.842452	0	0.838558	0.0057935	0.000265233	0.0015292	0.877656	6.42662e-07	0.147218	0.134751	0.17241	0.861729	0.0257912	0.0196921	0.166175	0.194936	0.175604	0.130566	0.00497429	0.372429	0.155092	0.187777	0.0620461	0.128061	0.0668957	0.131468	0.174452	0.128223	0.0669655	0.167711	0.18606	0.160518	0.229225	0.109996	0.118401	0.208842	0.137883	0.174638	0.166185	0.118062	0	0	0
_D:	0	0	277	"E_F"	""	2	50	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0464292	0	0	0.840272	0.628225	1.00034e-06	0	0.7211	0	0	0	0	0.0134154	0.0667615	0	0	0	0.498409	0	2.49733e-05	0	0.660657	0	0	0	0.80121	0	0.869931	0.895058	0.0672427	0.874175	0.868872	0.881123	0.679616	5.10831e-06	0.654126	0	0	0	0	0.0396395	0.785111	0	0.0094783	0	0.888664	0.857349	0	0	0	0	3.4708e-08	1.81766e-05	0	0	0	0	0	0	0	0	0.882148	0	0.709173	0	0	0.825819	7.39126e-05	0.868475	0.624371	0.000969452	0	0	0	0.257938	0.0915212	0	0.864598	0.82976	0.820149	7.51726e-07	0.0354763	0	0.87668	0	0.840943	0.799091	1.46864e-06	0	0	0.0226588	0	0.515747	0.859973	0	0	0	0.176489	0.00901664	0.0391116	0.24359	0.0658849	0.116609	0.876376	0.135919	0.21719	0.119028	0.244288	0.1826	0.230783	0.343321	0.242766	0.113734	0.133166	0.127983	0.200216	0.296939	0.0698304	0.202005	0.123544	0.00720992	0.123733	0.186071	0.163839	0.0555654	0.0289931	0.190912	0.163245	0.176512	0.0697725	0.0945216	0	0	0
_D:	0	0	278	"F_D"	""	2	50	1.42855	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00803609	0.841766	0	0	0	0	0	0	0	0	0	0	0	0	0.800286	0	1.11531e-05	8.10346e-07	0.817806	0	0.86093	0.829825	0	0.793862	0	0.87956	0	0.000116283	0	0.625815	5.03208e-05	0.199073	8.55941e-09	0.901262	0.202841	0.00106268	0	0.000102203	9.49852e-09	0	0.00948469	0.853128	5.18017e-05	0.0466846	0	0.862885	0.692152	0	0.00577395	0.864289	0	0.8121	0.0669593	0	0.500455	0.743495	0.858401	0.811594	0.0353077	0	0.000421978	0	0	0	0	0.837097	0.626229	0	0.828407	0	0	0.872689	8.63851e-07	0.808288	0	0	0	0.0407406	0	0.591893	0	0.0102445	0.867418	0	0	0.464964	0	0	0.671566	0	1.43892e-05	0.000444071	0.000184016	0.0437011	0.866304	0.847272	0.0544419	0.823308	0	0.059218	0.0326019	0.0893455	0.149728	0.28239	0.2662	0.313752	0.0527895	2.24415e-05	0.0317545	0.110522	0.042108	0.212501	0.664784	0.00265227	0.186918	0.123685	0.170985	0.139472	0.145362	0.291539	0.138639	0.686766	0.337633	0.0257943	0.192954	0.18332	0.090914	0.203009	0.0896196	0.227856	0.20548	0.0468774	0.0443567	0	0	0
_D:	0	0	279	"D_E"	""	2	50	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027886	0	0.259517	0	0.643249	0	0	0.0070313	0.000532142	0	0.861843	0.771979	0	0	0	0.765421	0.00108917	0.833667	0.82519	0	0	0	0.874907	0	0	0	0.869565	0.812772	0.000401825	0	0.773254	0.898653	0	0	0.0262404	0	0.877191	1.20652e-05	0	0	0.879276	0.833477	0	0	0.894278	0.87192	1.47655e-08	0	0.556098	0.767164	0	0.058336	0.5098	0	0.0607133	3.051e-07	0	0	0	0	0	0.773579	0	0	0.0113095	0	0.826884	0	0	0	0	0	0.883549	0	0	0.789563	0.0709744	0.723891	0	0	0.86628	5.83035e-05	0.791395	9.11706e-07	0.775894	0	0	0	0.828411	0	0.839095	0.00545267	0.000412666	0.000108693	0.87825	1.77979e-05	0.227674	0.111574	0.453232	0.864922	0.0386836	0.0668917	0.251383	0.163064	0.147673	0.0840028	0.0115264	0.154813	0.114958	0.176262	0.141883	0.0780025	0.11955	0.162148	0.11213	0.152999	0.013213	0.120221	0.170409	0.126925	0.17467	0.150695	0.166706	0.170923	0.114676	0.117753	0.206998	0.139292	0	0	0
